Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
TXRH,Texas Roadhouse; Inc.,49.05,3487759846,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
TFSL,TFS Financial Corporation,14.81,4165930818,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,TG Therapeutics; Inc.,8.425,579942398.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
ABCO,The Advisory Board Company,53.4,2176528037,n/a,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,The Andersons; Inc.,30.575,868330000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,The Bancorp; Inc.,9.005,502115738.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BPRN,The Bank of Princeton,33.07,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bprn
CG,The Carlyle Group L.P.,21.25,7106338215,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
TCGP,The Carlyle Group L.P.,25.2258,0,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/tcgp
CAKE,The Cheesecake Factory Incorporated,44.32,2083370095,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,The Chefs&#39; Warehouse; Inc.,16.75,441540066.8,n/a,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,35.36,164399318.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,30.05,2306803185,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,The Dixie Group; Inc.,3.9,62891166,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,The Ensign Group; Inc.,23.21,1180653846,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,10.32,166457668.1,n/a,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,The Finish Line; Inc.,9.11,366166729.6,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,The First Bancshares; Inc.,30.65,280551924.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,28.1,685148109.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
GT,The Goodyear Tire & Rubber Company,29.07,7160728971,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt
HABT,The Habit Restaurants; Inc.,9.2,239430220.8,n/a,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/habt
HCKT,The Hackett Group; Inc.,15.29,441414792.6,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,The Hain Celestial Group; Inc.,35.7,3726646709,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,The Herzfeld Caribbean Basin Fund; Inc.,6.85,42015564.15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,24.0495,56750182.34,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
JYNT,The Joint Corp.,5.55,73140897,n/a,2014,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/jynt
KEYW,The KEYW Holding Corporation,5.24,260903488.1,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
KHC,The Kraft Heinz Company,79.69,97082431912,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/khc
OLD,The Long-Term Care ETF,24.8692,2486944.869,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/old
MSG,The Madison Square Garden Company,229.63,5410334245,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/msg
MDCO,The Medicines Company,31.73,2304848448,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MEET,The Meet Group; Inc.,2.29,164417649,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/meet
MIK,The Michaels Companies; Inc.,18.57,3360916408,n/a,2014,Consumer Services,Recreational Products/Toys,http://www.nasdaq.com/symbol/mik
MIDD,The Middleby Corporation,109.84,6327967087,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NAVG,The Navigators Group; Inc.,51.6,1522105882,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
SLIM,The Obesity ETF,28.1893,2818958.189,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slim
STKS,The ONE Group Hospitality; Inc.,1.52,38327667.92,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/stks
ORG,The Organics ETF,31.17,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/org
PCLN,The Priceline Group Inc. ,1696.805,82752409501,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcln
PRSC,The Providence Service Corporation,55.56,750150951.7,n/a,2003,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/prsc
RMR,The RMR Group Inc.,54.5,1694650795,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/rmr
SMPL,The Simply Good Foods Company,12.1,853806250,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/smpl
SMPLW,The Simply Good Foods Company,2.44,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/smplw
TSG,The Stars Group Inc.,21.65,3192310686,n/a,n/a,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/tsg
TTD,The Trade Desk; Inc.,51,2079843342,n/a,2016,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/ttd
ULTI,The Ultimate Software Group; Inc.,198.35,5916261418,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
YORW,The York Water Company,33.95,436184168,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,0.76,16447133.4,21640965,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty
TXMD,TherapeuticsMD; Inc.,5.67,1227156070,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/txmd
TRPX,Therapix Biosciences Ltd.,4.9851,10180675.91,2042221,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trpx
TBPH,Theravance Biopharma; Inc.,28.76,1548135615,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbph
TST,TheStreet; Inc.,0.932,33428663.78,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TCRD,THL Credit; Inc.,9.43,309074577.5,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
TICC,TICC Capital Corp.,6.03,310420836.3,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TICCL,TICC Capital Corp.,25.9,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ticcl
TIG,TiGenix,21.84,25453165.92,1165438,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tig
TTS,Tile Shop Hldgs; Inc.,8.55,445951455.8,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tts
TIL,Till Capital Ltd.,4.51,15109780.84,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/til
TSBK,Timberland Bancorp; Inc.,27.19,200087865.6,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TNTR,Tintri; Inc.,4.6,144090846.2,n/a,2017,Technology,EDP Services,http://www.nasdaq.com/symbol/tntr
TIPT,Tiptree Inc.,6.15,232731436.5,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tipt
TITN,Titan Machinery Inc.,14.16,311957119.2,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TTNP,Titan Pharmaceuticals; Inc.,1.6,33925990.4,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ttnp
TVTY,Tivity Health; Inc.,32.9,1303396043,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/tvty
TIVO,TiVo Corporation,16.8,2050507200,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tivo
TMUS,T-Mobile US; Inc.,56.79,47247241125,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmus
TMUSP,T-Mobile US; Inc.,92.03,0,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmusp
TOCA,Tocagen Inc.,10.37,205423986.1,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/toca
TNXP,Tonix Pharmaceuticals Holding Corp.,3.5986,27283505.62,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tnxp
TISA,Top Image Systems; Ltd.,1.1899,21337560.48,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,0.72,215.28,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,5.675,20099164.53,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm
TRCH,Torchlight Energy Resources; Inc.,1.25,75264918.75,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/trch
TSEM,Tower Semiconductor Ltd.,33.5,3288614902,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
CLUB,Town Sports International Holdings; Inc.,5.9,157418431,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club
TOWN,Towne Bank,31.85,1990375551,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town
TPIC,TPI Composites; Inc.,19.65,665861629.2,n/a,2016,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tpic
TCON,TRACON Pharmaceuticals; Inc.,2.85,47469363.45,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tcon
TSCO,Tractor Supply Company,62.67,7940035375,n/a,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TWMC,Trans World Entertainment Corp.,1.7,61398993.5,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TACT,TransAct Technologies Incorporated,12.9,94994658.3,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TRNS,Transcat; Inc.,12.45,88892850.6,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TGA,Transglobe Energy Corp,1.52,109752160.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TA,TravelCenters of America LLC,4.7,185913491.4,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ta
TANNI,TravelCenters of America LLC,24.9,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tanni
TANNL,TravelCenters of America LLC,24.74,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tannl
TANNZ,TravelCenters of America LLC,24.62,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/tannz
TZOO,Travelzoo,6.3,78507783.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TRMT,Tremont Mortgage Trust,15.9,49291590,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/trmt
TRVN,Trevena; Inc.,1.775,105960515.4,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trvn
TCBK,TriCo Bancshares,39.92,915823242.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TRIL,Trillium Therapeutics Inc.,9.35,100931922.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tril
TRS,TriMas Corporation,25,1143029000,n/a,2007,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Inc.,40.37,10219680881,n/a,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,4.98,119297125.1,23955246,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIP,TripAdvisor; Inc.,31.19,4331647831,n/a,n/a,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/trip
TSC,TriState Capital Holdings; Inc.,22.7,650186407.1,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TBK,Triumph Bancorp; Inc.,29.2,607970280,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tbk
TRVG,trivago N.V.,7.47,230876134.1,30907113,2016,Technology,EDP Services,http://www.nasdaq.com/symbol/trvg
TRNC,tronc; Inc.,15.45,508200913.4,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/trnc
TROV,TrovaGene; Inc.,0.6778,25261322,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TRUE,TrueCar; Inc.,11.225,1105629476,n/a,2014,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/true
THST,Truett-Hurst; Inc.,1.98,8765056.08,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
TRUP,Trupanion; Inc.,30.18,906601284.7,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/trup
TRST,TrustCo Bank Corp NY,8.7,836139600,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,31.55,2137264359,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TSRI,TSR; Inc.,4.95,9712206.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,TTM Technologies; Inc.,16.62,1692155361,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TCX,Tucows Inc.,57.65,609795699.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx
TUES,Tuesday Morning Corp.,2.8,128354713.2,n/a,1999,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues
TOUR,Tuniu Corporation,7.46,265658574.7,35611069,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tour
HEAR,Turtle Beach Corporation,0.5797,28629067.68,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/hear
FOX,Twenty-First Century Fox; Inc.,28.06,51940685123,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/fox
FOXA,Twenty-First Century Fox; Inc.,28.82,35187489618,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/foxa
TWIN,Twin Disc; Incorporated,24.97,288965899.3,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TRCB,Two River Bancorp,18.34,155055218.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
TYME,Tyme Technologies; Inc.,4,357284268,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tyme
USCR,U S Concrete; Inc.,79,1315299124,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr
PRTS,U.S. Auto Parts Network; Inc.,2.56,90953241.6,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,1.17,7000706.7,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
GROW,U.S. Global Investors; Inc.,2.83,42967077.79,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
USAU,U.S. Gold Corp.,1.27,17915352.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usau
UBNT,Ubiquiti Networks; Inc.,62.53,4867416989,n/a,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UFPT,UFP Technologies; Inc.,26.4,191866276.8,n/a,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt
ULTA,Ulta Beauty; Inc.,200.76,12332809866,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta
UCTT,Ultra Clean Holdings; Inc.,23.48,787993496,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
UPL,Ultra Petroleum Corp.,8.64,1696163172,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/upl
RARE,Ultragenyx Pharmaceutical Inc.,47.41,2012955494,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare
ULBI,Ultralife Corporation,6.35,99234707.55,n/a,1992,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
UMBF,UMB Financial Corporation,69.7,3485738820,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,20.09,4424455878,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,9.725,51611868.43,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UBSH,Union Bankshares Corporation,33.68,1472800433,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNB,Union Bankshares; Inc.,49.85,222456721.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
QURE,uniQure N.V.,15.88,489105270.4,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qure
UBCP,United Bancorp; Inc.,12.85,69779406.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp
UBOH,United Bancshares; Inc.,22.05,72051528.15,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh
UBSI,United Bankshares; Inc.,34.15,3585173753,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,20.3,85282593.9,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba
UCBI,United Community Banks; Inc.,26.21,1923904503,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,8.99,447328798.1,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
UBNK,United Financial Bancorp; Inc. ,17.48,887843163.6,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ubnk
UFCS,United Fire Group; Inc,47.225,1181982530,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs
UIHC,United Insurance Holdings Corp.,15.84,677017503.4,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uihc
UNFI,United Natural Foods; Inc.,39.88,2026553565,n/a,1996,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/unfi
UBFO,United Security Bancshares,9.2,155347658,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubfo
USLM,United States Lime & Minerals; Inc.,87,485170812,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uslm
UTHR,United Therapeutics Corporation,121.04,5230265855,n/a,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/uthr
UG,United-Guardian; Inc.,17,78103423,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ug
UNIT,Uniti Group Inc.,16.62,2916193415,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/unit
UNTY,Unity Bancorp; Inc.,19.55,206582445.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unty
OLED,Universal Display Corporation,175.9,8274441892,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/oled
UEIC,Universal Electronics Inc.,51.3,738786433.5,n/a,1993,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ueic
UFPI,Universal Forest Products; Inc.,110.15,2246112600,n/a,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ufpi
ULH,Universal Logistics Holdings; Inc.,21.9,622899378.6,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ulh
USAP,Universal Stainless & Alloy Products; Inc.,20.1,145288367.7,n/a,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/usap
UVSP,Univest Corporation of Pennsylvania,28.5,760133076,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uvsp
UPLD,Upland Software; Inc.,20.87,429909373.7,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/upld
UONE,Urban One; Inc. ,1.45,68282682.25,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/uone
UONEK,Urban One; Inc. ,1.5,70637257.5,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/uonek
URBN,Urban Outfitters; Inc.,25.4,2789724469,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/urbn
URGN,UroGen Pharma Ltd.,41.04,533910044.2,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/urgn
ECOL,US Ecology; Inc.,46.4,1013801256,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/ecol
RNDV,US Equity Dividend Select ETF,20.79,5197541.58,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rndv
USAT,USA Technologies; Inc.,7.05,352622444.4,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usat
USATP,USA Technologies; Inc.,23.8,10592499.4,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usatp
